"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
-1.000000, 0.007072, 11.380837, 1, 12.380837, bagging_fraction='0.681699250740779', bagging_freq='4', feature_fraction='0.6776155494024134', lambda_l1='0.3827811844796578', lambda_l2='0.5834950575794121', max_bin='47', max_depth='7', min_data_in_leaf='8', min_gain_to_split='0.31429979846811895', num_leaves='33'
-1.000000, 0.007072, 21.508959, 1, 22.508959, bagging_fraction='0.681699250740779', bagging_freq='4', feature_fraction='0.6776155494024134', lambda_l1='0.3827811844796578', lambda_l2='0.5834950575794121', max_bin='47', max_depth='7', min_data_in_leaf='8', min_gain_to_split='0.31429979846811895', num_leaves='33'
