"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
-1.000000, 0.016394, 0.224153, 1, 1.224153, bagging_fraction='0.42045415968754385', bagging_freq='28', feature_fraction='0.04804360634481142', lambda_l1='0.011508190995820677', lambda_l2='0.03638778321552116', max_bin='44', max_depth='6', min_data_in_leaf='2', min_gain_to_split='0.14572894546695525', num_leaves='8'
-1.000000, 0.009859, 0.525360, 2, 1.525360, bagging_fraction='0.36974920946104817', bagging_freq='9', feature_fraction='0.7108816152261718', lambda_l1='0.9834379643734483', lambda_l2='0.2384409477787267', max_bin='50', max_depth='7', min_data_in_leaf='7', min_gain_to_split='0.06074842475697917', num_leaves='48'
-1.000000, 0.007072, 1.317907, 5, 2.317907, bagging_fraction='0.681699250740779', bagging_freq='4', feature_fraction='0.6776155494024134', lambda_l1='0.3827811844796578', lambda_l2='0.5834950575794121', max_bin='47', max_depth='7', min_data_in_leaf='8', min_gain_to_split='0.31429979846811895', num_leaves='33'
-1.000000, 0.007072, 21.508959, 5, 22.508959, bagging_fraction='0.681699250740779', bagging_freq='4', feature_fraction='0.6776155494024134', lambda_l1='0.3827811844796578', lambda_l2='0.5834950575794121', max_bin='47', max_depth='7', min_data_in_leaf='8', min_gain_to_split='0.31429979846811895', num_leaves='33'
